Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Number of Nodes,Processes per Node,Working Set Size,Working Set Size (Bytes),Message Size,Message Size (Bytes),Total Time STD,Computation Time STD,Measured Communication Time STD,Derived Communication Time STD,Total Processes,Message Size Mul.,Number of Messages,Computational Load Type,Communication to Total Time Ratio
2.97915950234375,2.54451984921875,0.43463965312499997,0.43463074140625,64,20,128MiB,134217728.0,256.0KiB,32768.0,0.02583871015731522,0.07663741724377718,0.0857042691937359,0.08570454336537345,1280.0,256KiB,8.0,MemoryBound,0.14589038991175848
5.109658443750001,2.2501253890625,2.8595330546874997,2.8595262648437503,64,20,128MiB,134217728.0,2.0MiB,262144.0,0.10229121484211125,0.1829676869140129,0.1698786540906001,0.16987882784467234,1280.0,2MiB,8.0,MemoryBound,0.5596315871839628
2.5282093906250003,1.9901876875000002,0.538021703125,0.5380149609375,64,2,256MiB,268435456.0,16.0MiB,2097152.0,0.011774689727357441,0.007771994069001436,0.013301329113806132,0.013301489479776888,128.0,16MiB,2.0,MemoryBound,0.21280474747564204
2.2263986484375,1.99590646875,0.23049217968750002,0.2304859609375,64,2,256MiB,268435456.0,2.0MiB,262144.0,0.007105520532689109,0.016187405451913814,0.016598446193470538,0.01659867026744612,128.0,2MiB,4.0,MemoryBound,0.10352412003989334
3.0101370546875,1.9911855625000001,1.0189514921875,1.0189450703124998,64,2,256MiB,268435456.0,16.0MiB,2097152.0,0.01278073261746746,0.008342036428675178,0.014272995511730136,0.014272893126042779,128.0,16MiB,4.0,MemoryBound,0.3385045437468569
2.260149265625,1.9923818515625,0.2677674140625,0.2677612109375,64,2,256MiB,268435456.0,2.0MiB,262144.0,0.0020342573486885483,0.0083450827185552,0.008075662965869606,0.008075363749089867,128.0,2MiB,8.0,MemoryBound,0.1184705873235571
3.965809421875,1.99163553125,1.974173890625,1.974167578125,64,2,256MiB,268435456.0,16.0MiB,2097152.0,0.012951150273847179,0.01059354672587979,0.014541733297333288,0.014541967405385253,128.0,16MiB,8.0,MemoryBound,0.49779688535603683
3.14892649609375,2.0845493867187503,1.064377109375,1.06437167578125,64,4,256MiB,268435456.0,16.0MiB,2097152.0,0.016393752429469426,0.012783312971151777,0.020433721599708986,0.020433678637100248,256.0,16MiB,2.0,MemoryBound,0.33801096249836426
2.3611656171875,2.0831583164062497,0.27800730078125,0.27800208203125,64,4,256MiB,268435456.0,2.0MiB,262144.0,0.007869137493557804,0.011619704808026252,0.013233777659376108,0.013234010377775206,256.0,2MiB,4.0,MemoryBound,0.11773934026804604
4.17098557421875,2.08095005078125,2.0900355234375,2.090029890625,64,4,256MiB,268435456.0,16.0MiB,2097152.0,0.017383450658127526,0.01311142585959437,0.020101955339917488,0.02010206685481341,256.0,16MiB,4.0,MemoryBound,0.5010877773214247
2.6345310546875,2.08456987890625,0.5499611757812499,0.5499557578125001,64,4,256MiB,268435456.0,2.0MiB,262144.0,0.014049754828437289,0.011422878701324815,0.0163241641843111,0.01632423834544646,256.0,2MiB,8.0,MemoryBound,0.20874901316269895
6.1150102851562504,2.082780140625,4.032230144531249,4.032224796875,64,4,256MiB,268435456.0,16.0MiB,2097152.0,0.011712285831850555,0.011755279778036429,0.014253852848582809,0.014253958296959291,256.0,16MiB,8.0,MemoryBound,0.6593978765110072
2.88759175390625,2.579924591796875,0.30766716210937506,0.30766116796875,64,8,256MiB,268435456.0,2.0MiB,262144.0,0.011127685746472646,0.02541959094486127,0.025650976007242497,0.025651258561561453,512.0,2MiB,2.0,MemoryBound,0.10654593661051806
4.709236505859375,2.5864411328125003,2.122795373046875,2.1227893007812497,64,8,256MiB,268435456.0,16.0MiB,2097152.0,0.014416472730871639,0.025331281105140987,0.02710750451723135,0.027108005989631232,512.0,16MiB,2.0,MemoryBound,0.4507714356966381
3.138018798828125,2.585360451171875,0.55265834765625,0.5526526113281249,64,8,256MiB,268435456.0,2.0MiB,262144.0,0.0187866426310877,0.026414584138622473,0.02760075371061189,0.027601216235236654,512.0,2MiB,4.0,MemoryBound,0.1761151372115775
6.929781216796876,2.56197010546875,4.367811111328125,4.367805125,64,8,256MiB,268435456.0,16.0MiB,2097152.0,0.05465060360476457,0.0432139972657493,0.06600262668580531,0.06600260929688594,512.0,16MiB,4.0,MemoryBound,0.6302948085017485
3.647688314453125,2.582607228515625,1.0650810859375,1.0650750683593748,64,8,256MiB,268435456.0,2.0MiB,262144.0,0.023377886447384897,0.026501066881688032,0.030782638411790342,0.03078288238565676,512.0,2MiB,8.0,MemoryBound,0.29198631476797515
11.09175340234375,2.5483878906250004,8.543365511718749,8.54335951953125,64,8,256MiB,268435456.0,16.0MiB,2097152.0,0.123231319891897,0.06814791060557913,0.1463795101929893,0.14637930582124922,512.0,16MiB,8.0,MemoryBound,0.7702442715437571
5.138036890624999,4.569130153320312,0.5689067373046874,0.5688990957031249,64,16,256MiB,268435456.0,2.0MiB,262144.0,0.015268562853173778,0.046792400813377946,0.043318047152137704,0.04331882402788111,1024.0,2MiB,2.0,MemoryBound,0.1107230461387215
8.834018967773437,4.550430982421875,4.283587985351563,4.2835802763671875,64,16,256MiB,268435456.0,16.0MiB,2097152.0,0.021365654720752705,0.07115810339071547,0.06994871235679621,0.06994938498935808,1024.0,16MiB,2.0,MemoryBound,0.4848959790548015
5.676887747070313,4.57663049609375,1.1002572509765625,1.10024968359375,64,16,256MiB,268435456.0,2.0MiB,262144.0,0.022839034183584832,0.06516067832256672,0.0595923774537263,0.059593146816088224,1024.0,2MiB,4.0,MemoryBound,0.19381212604768502
13.259732296874999,4.361222754882813,8.898509541992187,8.898502064453124,64,16,256MiB,268435456.0,16.0MiB,2097152.0,0.16061186210140097,0.26300863335226404,0.2916642630634535,0.29166470016248,1024.0,16MiB,4.0,MemoryBound,0.6710921355893654
6.72399288671875,4.511789470703125,2.212203416015625,2.212195876953125,64,16,256MiB,268435456.0,2.0MiB,262144.0,0.05658441292964555,0.13245811006432787,0.13145169322702707,0.1314523409639669,1024.0,2MiB,8.0,MemoryBound,0.3290003297479182
5.98010951640625,5.28449566484375,0.6956138515625,0.69560201953125,64,20,256MiB,268435456.0,32.0KiB,4096.0,0.036167728383550625,0.19823866652776304,0.19603164688172106,0.19603178737926463,1280.0,32KiB,2.0,MemoryBound,0.11631927770267197
5.992511765625,5.16760851953125,0.8249032460937501,0.824891503125,64,20,256MiB,268435456.0,256.0KiB,32768.0,0.042201936399716235,0.18095976052829377,0.18576297595900346,0.1857630589009102,1280.0,256KiB,2.0,MemoryBound,0.13765371440016963
6.2542041515625,5.533010746093749,0.72119340546875,0.7211841125,64,20,256MiB,268435456.0,2.0MiB,262144.0,0.034829542616893916,0.10652838884642175,0.10527188830126448,0.10527255556390339,1280.0,2MiB,2.0,MemoryBound,0.11531189181277768
10.631121864062502,5.2844147078125,5.34670715625,5.3466991617187505,64,20,256MiB,268435456.0,16.0MiB,2097152.0,0.10419604204437309,0.24700728599753125,0.22836737630169834,0.22836772168629965,1280.0,16MiB,2.0,MemoryBound,0.5029289693115794
5.961740221875,5.251469770312501,0.7102704515625,0.71025874296875,64,20,256MiB,268435456.0,32.0KiB,4096.0,0.039666795045878216,0.19971169035807215,0.20394039193002886,0.20394005140323443,1280.0,32KiB,4.0,MemoryBound,0.11913614423564564
5.97196492109375,5.19130550859375,0.7806594125,0.78064756171875,64,20,256MiB,268435456.0,256.0KiB,32768.0,0.054651613174963136,0.22411347210824697,0.23400809858300897,0.23400797254359232,1280.0,256KiB,4.0,MemoryBound,0.130718711853347
6.6687052,5.1811085187499994,1.4875966812499999,1.4875875359375,64,20,256MiB,268435456.0,2.0MiB,262144.0,0.05779513609099979,0.22071065236675957,0.21430218523401048,0.21430258310082842,1280.0,2MiB,4.0,MemoryBound,0.22306992007046586
15.74243843203125,5.12072693046875,10.621711501562501,10.62170383203125,64,20,256MiB,268435456.0,16.0MiB,2097152.0,0.1702562515118023,0.34188831353851507,0.34079495759601697,0.3407951931701108,1280.0,16MiB,4.0,MemoryBound,0.674717825824187
5.98451097734375,4.85382505078125,1.1306859265625,1.1306749101562499,64,20,256MiB,268435456.0,32.0KiB,4096.0,0.0763788398360351,0.19276744124717374,0.21247216000045724,0.2124719934172632,1280.0,32KiB,8.0,MemoryBound,0.18893355103479226
6.00597134609375,5.27740785859375,0.7285634875,0.7285517226562499,64,20,256MiB,268435456.0,256.0KiB,32768.0,0.038987413560096565,0.23716239207617487,0.23650018448925242,0.23649993590570254,1280.0,256KiB,8.0,MemoryBound,0.1213045618557764
7.98551489765625,5.1856712445312505,2.799843653125,2.79983525625,64,20,256MiB,268435456.0,2.0MiB,262144.0,0.1051904216699395,0.22114500293685005,0.23012475338399663,0.23012499681674697,1280.0,2MiB,8.0,MemoryBound,0.3506142424293457
4.328228296875,3.7806683359375,0.5475599609374999,0.5475532734375,64,2,512MiB,536870912.0,16.0MiB,2097152.0,0.008981994956369133,0.010289279963933763,0.012826366464554343,0.012826721851033753,128.0,16MiB,2.0,MemoryBound,0.12650748432859604
4.8532650078124995,3.77942175,1.0738432578125,1.0738366328125,64,2,512MiB,536870912.0,16.0MiB,2097152.0,0.010006202693904521,0.010610003027803535,0.013815825109312539,0.013815462602668077,128.0,16MiB,4.0,MemoryBound,0.2212606628906316
6.0083491640624995,3.7794046093750002,2.2289445546874997,2.2289378359375,64,2,512MiB,536870912.0,16.0MiB,2097152.0,0.026213955079659294,0.014940696383553786,0.030754709845042773,0.030754442641675924,128.0,16MiB,8.0,MemoryBound,0.37097341966564745
5.041701765625,3.984669046875,1.05703271875,1.0570269921875002,64,4,512MiB,536870912.0,16.0MiB,2097152.0,0.011308439194831136,0.016318346900833062,0.018576084145050638,0.018576815350994935,256.0,16MiB,2.0,MemoryBound,0.2096567868005308
6.39535952734375,3.97680105078125,2.4185584765625,2.41855247265625,64,4,512MiB,536870912.0,16.0MiB,2097152.0,0.0486656379966033,0.021698969745159054,0.05034076709279905,0.05034076064836227,256.0,16MiB,4.0,MemoryBound,0.37817302722631646
4.58952819140625,3.98164239453125,0.607885796875,0.6078800390625,64,4,512MiB,536870912.0,2.0MiB,262144.0,0.02706603964796258,0.016132490652498107,0.03149675246017495,0.0314971757188391,256.0,2MiB,8.0,MemoryBound,0.13244935289878743
8.39107416015625,3.9776689140625,4.413405246093751,4.413399296874999,64,4,512MiB,536870912.0,16.0MiB,2097152.0,0.11204000801852322,0.017104185939607806,0.11334058768619695,0.11334080121101264,256.0,16MiB,8.0,MemoryBound,0.525963567075996
6.950172517578125,4.844071603515625,2.1061009140625,2.106094994140625,64,8,512MiB,536870912.0,16.0MiB,2097152.0,0.021345963472333376,0.03395528101393622,0.0400322905158727,0.040032853380170645,512.0,16MiB,2.0,MemoryBound,0.303027728997225
9.083625697265624,4.82021544921875,4.263410248046876,4.263404279296875,64,8,512MiB,536870912.0,16.0MiB,2097152.0,0.05424361962120085,0.04752778607460768,0.0703550344200624,0.0703553353697586,512.0,16MiB,4.0,MemoryBound,0.4693505018134175
5.894451185546875,4.833936373046875,1.0605148125,1.060509158203125,64,8,512MiB,536870912.0,2.0MiB,262144.0,0.025650960734298532,0.03258212457696285,0.04282224717728931,0.0428227224595957,512.0,2MiB,8.0,MemoryBound,0.17991652230549995
13.34140298828125,4.805270916015624,8.536132072265623,8.53612630078125,64,8,512MiB,536870912.0,16.0MiB,2097152.0,0.16679922016278714,0.07048327664225942,0.18697671616596115,0.18697699375384982,512.0,16MiB,8.0,MemoryBound,0.6398222367077261
13.045561573242189,8.77211540234375,4.2734461708984375,4.273438623046875,64,16,512MiB,536870912.0,16.0MiB,2097152.0,0.026153801357914407,0.1120556004951922,0.11521243756901525,0.11521302337021012,1024.0,16MiB,2.0,MemoryBound,0.32757797347813256
9.998962346679688,8.673539829101562,1.325422517578125,1.32541474609375,64,16,512MiB,536870912.0,2.0MiB,262144.0,0.13586347537422852,0.19954655914387315,0.30602132476465244,0.30602202061569134,1024.0,2MiB,4.0,MemoryBound,0.13255522924675026
17.757747205078125,8.452993715820313,9.304753489257813,9.304745818359375,64,16,512MiB,536870912.0,16.0MiB,2097152.0,0.4003716885274547,0.37192650017061224,0.6200494850615506,0.620049702862483,1024.0,16MiB,4.0,MemoryBound,0.5239823335078522
11.103662772460938,8.446921494140625,2.656741278320313,2.6567333896484375,64,16,512MiB,536870912.0,2.0MiB,262144.0,0.23750806158598495,0.3502427387758119,0.5067996579621038,0.5068002268961971,1024.0,2MiB,8.0,MemoryBound,0.23926639741235745
26.049094045898435,8.200466708007813,17.848627337890626,17.848619736328125,64,16,512MiB,536870912.0,16.0MiB,2097152.0,0.5754395814496022,0.5620867035483262,0.8724999421420001,0.8725003959786066,1024.0,16MiB,8.0,MemoryBound,0.685191573452762
11.30735285625,10.104538671875,1.202814184375,1.202802459375,64,20,512MiB,536870912.0,256.0KiB,32768.0,0.07721674697647743,0.4652404202263903,0.4686071055452997,0.4686069558573502,1280.0,256KiB,2.0,MemoryBound,0.10637347880323428
15.46320053671875,10.10182732578125,5.3613732109375,5.3613647226562495,64,20,512MiB,536870912.0,16.0MiB,2097152.0,0.190073314843087,0.3597769866312185,0.39298634568024093,0.39298662631531495,1280.0,16MiB,2.0,MemoryBound,0.3467176610640993
11.30231379765625,9.99873773515625,1.3035760625,1.3035647296875,64,20,512MiB,536870912.0,32.0KiB,4096.0,0.08021413717398977,0.5720139905925046,0.5719705375889679,0.5719703779581549,1280.0,32KiB,4.0,MemoryBound,0.11533609427459171
11.33243039609375,10.13916530859375,1.1932650875,1.19325367578125,64,20,512MiB,536870912.0,256.0KiB,32768.0,0.061616044963739576,0.5332440541296888,0.5267002984423343,0.5267001116115423,1280.0,256KiB,4.0,MemoryBound,0.1052954780284872
12.19905800546875,10.75653613046875,1.442521875,1.44251333203125,64,20,512MiB,536870912.0,2.0MiB,262144.0,0.05772619721998358,0.19029815754093052,0.18095207474639066,0.1809526108258993,1280.0,2MiB,4.0,MemoryBound,0.11824792794530378
21.102942634375,10.05385218671875,11.049090447656251,11.049082275,64,20,512MiB,536870912.0,16.0MiB,2097152.0,0.22503934791650687,0.527535766469728,0.5110816491773654,0.5110817628951502,1280.0,16MiB,4.0,MemoryBound,0.5235801691941261
11.323079209375,9.923672139843749,1.3994070695312502,1.39939565546875,64,20,512MiB,536870912.0,32.0KiB,4096.0,0.06431481416944243,0.6763013455603031,0.6676816901802642,0.6676816387408366,1280.0,32KiB,8.0,MemoryBound,0.12358790657492826
11.347162990625,10.1465314640625,1.2006315265625,1.20062009921875,64,20,512MiB,536870912.0,256.0KiB,32768.0,0.07370483540187239,0.5361087169883887,0.5326250259889445,0.5326248418246239,1280.0,256KiB,8.0,MemoryBound,0.10580795395383846
13.10835167578125,10.178200682812498,2.9301509929687497,2.9301420914062497,64,20,512MiB,536870912.0,2.0MiB,262144.0,0.14821074369811124,0.3976227735750278,0.3551393796635677,0.3551398215269552,1280.0,2MiB,8.0,MemoryBound,0.22353245960130338
31.226788303124998,9.667747568749999,21.559040734375,21.55903306015625,64,20,512MiB,536870912.0,16.0MiB,2097152.0,0.42766503287707025,0.7209888550181293,0.7042898523646256,0.7042899501435314,1280.0,16MiB,8.0,MemoryBound,0.6904018706912214
